"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1476932141","KYH6507","NY","PAS","2023-07-07T00:00:00.000","14",,"CHEVR","P","92080","40404","40404","20240802","0060","60","0","355553","BNTE","0000","0146A",,"K","O","2","W 36 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1476932153","LDD8396","NY","PAS","2023-07-07T00:00:00.000","14","SDN","SAAB","P","92080","40404","40404","20250612","0060","60","0","355553","BNTE","0000","0143A",,"K",,"2","W 36 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","..","0","0","-","0",,,,,
"1476932165","JMG1100","NY","PAS","2023-07-07T00:00:00.000","14","SDN","INTER","P","92080","40404","40404","20230828","0060","60","0","355553","BNTE","0000","0141A",,"K","O","2","W 36 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BK","0","0","-","0",,,,,
"1476932189","LAC7032","NY","PAS","2023-07-07T00:00:00.000","14","SUBN","AUDI","P","92080","40404","40404","20250131","0060","60","0","355553","BNTE","0000","0157A",,"K","F","2","W 36 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1477339504","KMS1826","NY","PAS","2023-07-03T00:00:00.000","20","SDN","TOYOT","X","0","40404","40404","20230815","114","114","977","569012","0977","0000","0224A",,"NY","F","1","EAST LOOP RD",,"0","408","D3",,"BBYBBBB","ALL","ALL","BLK","0","2021","-","0",,,,,
"1477339516","KGY6188","NY","PAS","2023-07-03T00:00:00.000","20","SUBN","NISSA","X","0","40404","40404","20241120","114","114","977","569012","0977","0000","0235A",,"NY",,"1","EAST LOOP RD",,"0","408","D",,"BBBBBBB","ALL","ALL","BL","0","2018","-","0",,,,,
"1477339528","JNU8243","NY","PAS","2023-07-03T00:00:00.000","20","SUBN","GMC","X","0","40404","40404","20240331","114","114","977","569012","0977","0000","0250A",,"NY","F","1","EAST LOOP RD",,"0","408","D",,"BBYBBBB","ALL","ALL","RD","0","2020","-","0",,,,,
"1477339530","KLP5056","VA","PAS","2023-07-03T00:00:00.000","20","SUBN","NISSA","X","54580","40404","40404","20250505","114","114","977","569012","0977","0000","0543A",,"NY","F","465","MAIN ST",,"0","408","D",,"BBBBBBB","ALL","ALL","GY","0","2023","-","0",,,,,
"1477339541","KJX9100","99","PAS","2023-07-03T00:00:00.000","20","SUBN","LEXUS","X","54580","40404","40404","20250317","114","114","977","569012","0977","0000","0547A",,,"O","405","MAIN ST",,"0","408","D",,"YBBBBBB","ALL","ALL","BL","0","2021","-","0",,,,,
"1477339565","JKX1429","NY","PAS","2023-07-03T00:00:00.000","20","SUBN","ACURA","X","54580","40404","40404","20230920","114","114","97","569012","0097","0000","0533A",,"NY",,"455","MAIN ST",,"0","408","D",,"BYBBBBB","ALL","ALL","SIL","0","2016","-","0",,,,,
"1477339577","JRY7252","NY","PAS","2023-07-03T00:00:00.000","20","SUBN","ROLLS","X","54580","40404","40404","20240710","114","114","977","569012","0977","0000","0523A",,"NY","O","425","MAIN ST",,"0","408","D",,"BYBBBBB","ALL","ALL","BLK","0","2020","-","0",,,,,
"1477800177","KDT7524","NY","PAS","2023-06-10T00:00:00.000","51","SUBN","NISSA","K","70620","0","0","20240805","0044","44","2","161417","0002","0000","0927P",,"BX","O","1360","UNIVERSITY AVE","HIGH BRIDGE PK","0","408","C",,"BBBBBBB","ALL","ALL","BLACK","0","2020","-","0",,,,,
"1477800281","KES4352","NY","PAS","2023-06-25T00:00:00.000","20","SUBN","FORD","K","12030","26250","26370","20240918","0044","44","2","161417","0002","0000","0931P",,"BX",,,"FRANZ SIGEL PK",,"0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","2001","-","0",,,,,
"1477802459","LAA8426","NY","PAS","2023-05-22T00:00:00.000","68","SUBN","MAZDA","K","72507","49990","0","20241221","0078","78","4","161343","0004","0000","0821A",,"K",,,"PROSPECT PARK","BREEZE HILL","0","408","D",,"BBBBBBB","ALL","ALL","GRAY","0","2023","-","0",,,,,
"1477802472","KXZ8666","NY","PAS","2023-05-30T00:00:00.000","68","SUBN","NISSA","K","72630","0","0","20241024","0078","78","4","161343","0004","0000","0936A",,"K","F","95","PROSPECT PARK WEST","PROSPECT PARK VILLA","0","408","E1",,"YYYYYBB","0600A","0600P","GRY","0","2004","-","0",,,,,
"1477802484","HSH9962","NY","PAS","2023-05-30T00:00:00.000","68","FOUR","LEXUS","K","72630","0","0","20230905","0078","78","4","161343","0004","0000","0943A",,"K","F","95","PROSPECT PARK WEST","PROSPECT PARK VILLA","0","408","A1",,"YYYYYBB","0600A","0600P","SILVE","0","2007","-","0",,,,,
"1477802514","HYJ6357","NY","PAS","2023-07-08T00:00:00.000","20","SUBN","HONDA","K","72507","49990","0","20240310","0078","78","4","161343","0004","0000","0349P",,"K",,,"PROSPECT PARK","BREEZE HILL","0","408","E5",,"BBBBBBB","ALL","ALL","BLUE","0","2015","-","0",,,,,
"1477802654","KEJ8552","NY","PAS","2023-05-21T00:00:00.000","63","P-U","CHEVR","K","0","0","0","20240824","0060","60","4","160621","0004","0000","1151A",,"K","O","3222","BAYVIEW","KAISER PARK","0","408","A1",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1477802678","KDT2145","NY","PAS","2023-05-21T00:00:00.000","19","SUBN",,"K","57030","17530","34130","20240904","0094","94","4","160321","0004","0000","0608P",,"K","F","803-819","LORIMER ST",,"0","408","F6",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1477802691","LBJ1709","NY","PAS","2023-05-28T00:00:00.000","14","SUBN","NISSA","K","90980","0","0","20250412","0060","60","4","160621","0004","0000","0721P",,"K",,,"WEST 10 ST","CONEY ISLAND","0","408","A1",,"BBBBBBB","ALL","ALL","BLCK","0","2009","-","0",,,,,
"1477803257","KEJ6214","NY","PAS","2023-06-10T00:00:00.000","63","SUBN","VOLVO","K","92300","18950","18950","20240826","0078","78","4","160201","0004","0000","1119A",,"K","O","40","WEST DRIVE",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1477803300","KKT5656","NY","PAS","2023-05-24T00:00:00.000","27","SUBN","HONDA","K","72630","72507","0","20250428","0078","78","4","160201","0004","0000","1245P",,"K","F","95","PROSPECT PARK W","PROSPECT PARK","0","408","F6",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1477803567","LAA4765","NY","PAS","2023-05-21T00:00:00.000","14","SDN","NISSA","K","11470","0","0","20250222","0094","94","4","160472","0004","0000","0611P",,"K","F",,"MCCARREN PARK","N/O BAYARD","0","408","D3",,"BBBBBBB","ALL","ALL","SILVE","0","2011","-","0",,,,,
"1477804432","LCJ3989","NY","PAS","2023-05-28T00:00:00.000","14","SUBN","NISSA","K","90980","20030","0","20250521","0060","60","4","160475","0004","0000","0727P",,"K","F",,"W 10TH ST","RIEGELMANN BOARDWALK","0","408","C",,"BBBBBBB","ALL","ALL","GRAY","0","2014","-","0",,,,,
"1477804444","JPM5107","NY","PAS","2023-05-29T00:00:00.000","14","SUBN","CHRYS","K","28830","20030","0","20240310","0060","60","4","160475","0004","0000","0112P",,"K","F",,"CONEY ISLAND AVE","RIEGELMANN BOARDWALK","0","408","C",,"BBBBBBB","ALL","ALL","SILVE","0","2019","-","0",,,,,
"1477804493","JEN5179","NY","PAS","2023-05-28T00:00:00.000","14","SUBN","FORD","K","90980","20030","0","20241212","0060","60","4","160475","0004","0000","0719P",,"K","F",,"W 10TH ST","RIEGELMANN BOARDWALK","0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2010","-","0",,,,,
"1477805576","KTG8752","NY","PAS","2023-07-04T00:00:00.000","51","SUBN",,"K","91630","83630","20030","20240308","0060","60","4","160544","0004","0000","0432P",,"K","O","3021","W 25 ST",,"0","408","F3",,"BBBBBBB","ALL","ALL","BLACK","0","2013","-","0",,,,,
"1477805710","JKC7690","NY","PAS","2023-07-04T00:00:00.000","51","SUBN","HONDA","K","91630","83630","20030","20230803","0060","60","4","160545","0004","0000","0443P",,"K","F","3026","WEST 25TH STREET",,"0","408","E3",,"BBBBBBB","ALL","ALL","RED","0","2016","-","0",,,,,
"1477805722","LRF3074","PA","PAS","2023-07-04T00:00:00.000","14","SUBN","LEXUS","K","91630","83630","20030","0.00000000","0060","60","4","160545","0004","0000","0456P",,"K","F","3026","WEST 25TH STREET",,"0","408","E3",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
"1477805746","HNR2135","NY","PAS","2023-05-22T00:00:00.000","53","VAN","FORD","K","72630","5730","5830","20250310","0078","78","4","160467","0004","0000","0905A",,"K","O","111","PROSPECT PARK WEST",,"0","408","A1",,"BBBBBBB","ALL","ALL","WHITE","0","2017","-","0",,,,,
"1477805758","KKR2606","NY","PAS","2023-05-27T00:00:00.000","53","SUBN","AUDI","K","72530","46130","35110","20250301","0078","78","4","160467","0004","0000","0921A",,"K","O","207","PROSPECT PARK SW",,"0","408","F6",,"BBBBBBB","ALL","ALL","BLACK","0","2017","-","0",,,,,
"1477805760","KZN7161","PA","PAS","2023-06-03T00:00:00.000","98","SUBN","BMW","K","42630","11480","11490","0.00000000","0068","68","4","160467","0004","0000","0945A",,"K","F","9941","FT HAMILTON PKWY",,"0","408","D3",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
"1477892072","KRM2428","NY","PAS","2023-07-09T00:00:00.000","14","SUBN","CHEVR","P","34550","10410","10510","0.00000000","0014","14","14","971127","0014","0000","0839A",,,"F","32","W 39 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","GREY","0","2021","-","0",,,,,
"1477892163","JLJ9795","NY","PAS","2023-07-09T00:00:00.000","14",,"BMW","P","34550","10410","10510","20231128","0014","14","14","911164","0014","0000","0843A","0843A",,"F","32","W 39TH ST",,"0","408","C",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1477892175","JBT6930","NY","PAS","2023-07-09T00:00:00.000","14","SDN","HONDA","P","34550","10410","10510","0.00000000","0014","14","14","971127","0014","0000","0958A",,,"F","32","W 39 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","RED","0","2021","-","0",,,,,
"1477892357","LAL6554","NY","PAS","2023-07-07T00:00:00.000","31","SUBN","NISSA","P","34470","10810","10910","0.00000000","0014","14","14","971127","0014","0000","1000A",,,"F","321","W 35 ST",,"0","408","K2",,"BBBBBBB","ALL","ALL","GRAY","0","0","-","0",,,,,
"1477906927","H36SEN","NJ","PAS","2023-06-18T00:00:00.000","20","SDN","HONDA","P","34070","10910","10065","20240601","0010","10","10","971030","0010","0000","0453P",,"NY","F","450","W 15 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WT","0","0","-","0",,,,,
"1477927232","LDM6184","NY","PAS","2023-07-08T00:00:00.000","46","SUBN","NISSA","P","13460","29890","29290","20240930","0005","5","5","932602","0005","0000","0117A",,"NY","F","225","BOWERY",,"0","408","E3",,"BBBBBBB","ALL","ALL","W","0","2023","-","0",,,,,
"1477932744","LBJ2576","NY","PAS","2023-07-05T00:00:00.000","16",,"NISSA","P","18010","10110","10010","20250417","0017","17","17","968507","0017","0000","1112A",,,"F","323","E 51 ST",,"0","408","F1",,"YYYYYBB","0800A","0700P",,"0","0","-","0",,,,,
"1477938795","KPS6334","NY","PAS","2023-06-18T00:00:00.000","20","SUBN","ME/BE","P","17130","12110","12210","20230707","0009","9","9","970408","0009","0000","0740A",,"NY","O","132","EAST 7 STREET",,"0","408","D",,"BBBBBBY","0600A","0600P","WHITE","0","2021","-","0",,,,,
"1477941058","KGS3641","NY","PAS","2023-07-10T00:00:00.000","20","SDN","TOYOT","P","17150","12210","12310","20250127","0009","9","9","969712","0009","0000","0605P","0600P","NY","O","299","E 8 STREET",,"0","408","F1",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1478146941","LXJ9907","PA","PAS","2023-06-24T00:00:00.000","68","SDN","CHEVR","U","0","0","0","20240229","100","100","835","215","0835","0000","1030A",,,"F",,"BREEZY POINT 222ND","FISHING LOT","0","408","99",,"BBBBBBB","ALL","ALL","RED","0","2016","-","0",,,,,
"1478146953","KVB5747","NY","PAS","2023-06-24T00:00:00.000","68","SUBN","DODGE","U","0","0","0","20231221","0063","63","835","215","0835","0000","0233P",,,,,"FLOYD BONNETT FIELD","AVIATOR RD","0","408","A1",,"BBBBBBB","ALL","ALL","WHT","0","2010","-","0",,,,,
"1478268128","KZG6534","NY","PAS","2023-06-04T00:00:00.000","63","SUBN","MINI","K","13350","73420","66385","20241026","104","104","3","160390","0003","0000","0905P",,"Q",,,"HIGHLAND PARK",,"0","408","F6",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"1478268141","KWZ6526","NY","PAS","2023-07-02T00:00:00.000","63","SDN","HONDA","K","13350","73420","66385","20240822","104","104","3","160390","0003","0000","0905P",,"Q",,,"HIGHLAND PARK",,"0","408","F3",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1478268438","LAJ8531","NY","PAS","2023-07-01T00:00:00.000","27","SDN","INFIN","K","13350","73420","66385","20250228","104","104","3","161426","0003","0000","0602P",,"Q",,,"UPPER HIGHLAND PARK",,"0","408","D3",,"BBBBBBB","ALL","ALL","GRAY","0","2009","-","0",,,,,
"1478268451","HPD5423","NY","PAS","2023-07-01T00:00:00.000","63","SDN","TOYOT","K","13350","73420","66385","20230607","109","109","3","161426","0003","0000","0918P",,"Q","F",,"UPPER HIGHLAND PARK",,"0","408","D",,"BBBBBBB","ALL","ALL","GRAY","0","2017","-","0",,,,,
"1478268530","HAZ8728","NY","PAS","2023-06-28T00:00:00.000","98","SUBN","ME/BE","K","0","40404","40404","20230907","112","112","3","160373","0003","0000","1134A",,"Q","F",,"YELLOWSTONE PARK",,"0","408","C",,"BBBBBBB","ALL","ALL","BLUE","0","2021","-","0",,,,,
"1478268542","KHV8396","NY","PAS","2023-07-01T00:00:00.000","63","SDN","TOYOT","K","13350","73420","66385","20250123","104","104","3","160373","0003","0000","0904P",,"Q",,,"HIGHLAND PARK LOT",,"0","408","F3",,"BBBBBBB","ALL","ALL","BLACK","0","2018","-","0",,,,,
"1478268566","HAB2588","NY","PAS","2023-07-01T00:00:00.000","63","SUBN","TOYOT","K","13350","73420","66385","20230706","104","104","3","160373","0003","0000","0909P",,"Q",,,"HIGHLAND PARK LOT",,"0","408","F3",,"BBBBBBB","ALL","ALL","BLACK","0","2015","-","0",,,,,
"1478268578","KWN1282","NY","PAS","2023-07-01T00:00:00.000","63","SUBN","FORD","K","13350","73420","66385","20240530","104","104","3","160373","0003","0000","0912P",,"Q",,,"HIGHLAND PARK LOT",,"0","408","F3",,"BBBBBBB","ALL","ALL","RED","0","2011","-","0",,,,,
"1478268608","KVW6478","NY","PAS","2023-07-01T00:00:00.000","27","FOUR","HONDA","K","13350","73420","66385","20240504","104","104","3","160373","0003","0000","0451P",,"Q",,,"HIGHLAND PARK LOT",,"0","408","D",,"BBBBBBB","ALL","ALL","RED","0","2013","-","0",,,,,
"1478268621","KHA5060","NY","PAS","2023-07-01T00:00:00.000","63","SUBN","TOYOT","K","13350","73420","66385","20250422","104","104","3","160373","0003","0000","0915P",,"Q",,,"HIGHLAND PARK LOT",,"0","408","D3",,"BBBBBBB","ALL","ALL","SILVE","0","2018","-","0",,,,,
"1478268669","HAZ8728","NY","PAS","2023-06-28T00:00:00.000","20","SUBN","ME/BE","K","0","40404","40404","20230907","112","112","3","160373","0003","0000","1129A",,"Q","F",,"YELLOWSTONE PARK",,"0","408","D3",,"BBBBBBB","ALL","ALL","BLUE","0","2021","-","0",,,,,
"1478269911","KZC2325","NY","PAS","2023-07-03T00:00:00.000","68","SDN","BMW","K","13325","42870","0","20240925","104","104","3","160650","0003","0000","0455P",,"Q",,,"FOREST PARK","DRY HARBOR","0","408","F3",,"BBBBBBB","ALL","ALL","WH","0","2011","-","0",,,,,
"1478269972","JGY4130","NY","PAS","2023-07-02T00:00:00.000","63","SUBN",,"K","13350","73420","66385","20230410","104","104","3","0","0003","0000","0915P",,"Q",,,"HIGHLAND PARK LOT",,"0","408","A1",,"BBBBBBB","ALL","ALL","BLK","0","2012","-","0",,,,,
"1478269984","KMU2148","NY","PAS","2023-07-02T00:00:00.000","63","P-U","HONDA","K","13350","73420","66385","20240714","104","104","3","160650","0003","0000","0910P",,"Q",,,"HIGHLAND PARK LOT",,"0","408","F3",,"BBBBBBB","ALL","ALL","BLK","0","2023","-","0",,,,,
"1478275364","LAZ1926","NY","PAS","2023-06-24T00:00:00.000","20","SUBN","INFIN","K","13235","0","0","20250314","110","110","3","160488","0003","0000","0655P",,"Q","F",,"FLUSHING MEADOW PK","LOT 4 A","0","408","D",,"BBBBBBB","ALL","ALL","GREY","0","2017","-","0",,,,,
"1478275406","KEN6910","NY","PAS","2023-06-25T00:00:00.000","20","SUBN","LEXUS","K","13235","0","0","20240825","110","110","3","160488","0003","0000","0638P",,"Q","F",,"FLUSHING MEADOW PK","MUSEUM","0","408","D",,"BBBBBBB","ALL","ALL","GRAY","0","2020","-","0",,,,,
"1478275728","HXK3569","NY","999","2023-06-27T00:00:00.000","63","SUBN","NISSA","K","13325","0","0","20241209","102","102","3","160181","0003","0000","1033P",,"Q",,,"FOREST PARK","BANSHELL","0","408","F3",,"BBBBBBB","ALL","ALL","GRY","0","2015","-","0",,,,,
"1478275730","H12622","NY","PAS","2023-06-25T00:00:00.000","20","SUBN","HONDA","K","29090","24940","21210","20241204","113","113","3","160181","0003","0000","1202P",,"Q",,"177-01","BAISLEY BLVD",,"0","408","D",,"BBBBBBB","ALL","ALL","BL","0","2013","-","0",,,,,
"1478275984","JKK4310","NY","PAS","2023-06-20T00:00:00.000","63","SUBN","SUBAR","K","0","40404","40404","20231003","104","104","3","160339","0003","0000","0930P",,"Q",,,"HIGHLAND LOT",,"0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","2019","-","0",,,,,
"1478276022","HRE9024","NY","PAS","2023-07-08T00:00:00.000","63","SDN","VOLKS","K","0","40404","40404","20250530","104","104","3","160339","0003","0000","0950P",,"Q",,,"HIGHLAND LOT",,"0","408","F3",,"BBBBBBB","ALL","ALL","WHITE","0","2017","-","0",,,,,
"1478517190","KEN8948","NY","PAS","2023-06-07T00:00:00.000","98","SDN","TOYOT","C","11140","9600","21125","20240824","0045","45","0","109760","CCPD","0000","0730P",,"BX","F","2049","BARTOW AVE",,"0","408","C4",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1478688660","LAN2549","NY","PAS","2023-06-08T00:00:00.000","40","SDN","ROVER","M","0","0","0","20250126","0050","50","968","274474","0968","0000","1105P",,"BX",,,"C/O W225 ST","MARBLE HILL AVENUE","0","408","C3",,"BBBBBBB","ALL","ALL","BK","0","2013","-","0",,,,,
"1478697441","KZS5531","99","PAS","2023-07-11T00:00:00.000","14","SUBN","JEEP","M","18640","54190","64790","20240718","103","103","968","272839","0968","0000","0235P",,,"O","144-06","94TH AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","RED","0","2019","-","0",,,,,
"1478697453","GMS3683","99","PAS","2023-07-11T00:00:00.000","14","SUBN","TOYOT","M","18640","54190","64790","20231115","103","103","960","272839","O960","0000","0240P",,,"F","144-06","94TH AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2009","-","0",,,,,
"1478697544","KVN2400","NY","PAS","2023-07-11T00:00:00.000","14","SUBN","SUBAR","M","18640","54190","64790","20240213","103","103","960","272839","0960","0000","0812A",,,"O","144-06","94TH AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","GRAY","0","2006","-","0",,,,,
"1478703234","LCJ3607","NY","PAS","2023-07-08T00:00:00.000","46","VAN","TOYOT","M","64790","28265","54102","20250508","103","103","968","285252","0968","0000","1215P","1213P","Q","F","93-02","SUTPHIN BLVD",,"0","408","C",,"BBBBBBB","ALL","ALL","BLAE","0","2008","-","0",,,,,
"1478707999","HUL5946","NY","PAS","2023-06-06T00:00:00.000","74","SDN","HONDA","M","0","0","0","20211107","0050","50","968","239095","0968","0000","0300P",,"BX",,,"SPUYTEN DUYVIL","LIRR STATION","0","408","E2",,"BBBBBBB","ALL","ALL","TN","0","2003","-","0",,,,,
"1478708001","HUL5946","NY","PAS","2023-06-06T00:00:00.000","70","SDN","HONDA","M","0","0","0","20211107","0050","50","968","239095","0968","0000","0300P",,"BX",,,"SPUYTEN DUYVIL","LIRR STATION","0","408","J2",,"BBBBBBB","ALL","ALL","TN","0","2003","-","0",,,,,
"1478708013","HUL5946","NY","PAS","2023-06-06T00:00:00.000","71","SDN","HONDA","M","0","0","0","20211107","0050","50","968","239095","0968","0000","0300P",,"BX",,,"SPUYTEN DUYVIL","LIRR STATION","0","408","J3",,"BBBBBBB","ALL","ALL","TN","0","2003","-","0",,,,,
"1478716411","JPA4748","NY","PAS","2023-06-23T00:00:00.000","17","SUBN","FORD","M","17870","25390","32670","20240226","0018","18","968","272769","0968","0000","0854A",,"NY","F","51","EAST 44 STREET",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2019","-","0",,,,,
"1478725527","KKP348O","NY","PAS","2023-07-09T00:00:00.000","14","SDN","FORD","M","64790","28265","54102","20250531","103","103","968","272753","0968","0000","0900P","2100P","Q","F","93-02","SUTPHIN BLVD",,"20230709","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","2012","-","0",,,,,
"1490926940","KPK6191","NY","PAS","2023-07-07T00:00:00.000","14",,"HONDA","A","0","0","0","20250705","113","113","642","49433","0642","0000","1010P",,"Q","F",,"JFKIA","T1 ARRIVALS","0","408","D3",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1478725539","KZS6879","NY","PAS","2023-07-09T00:00:00.000","14","SDN","HYUND","M","64790","28265","54102","20250131","103","103","968","272752","0968","0000","0835P","2025A",,"F","93-02","SUTPHIN BLVD",,"0","408","C",,"BBBBBBB","ALL","ALL","UIFT","0","2015","-","0",,,,,
"1478730067","KYN8944","NY","PAS","2023-06-11T00:00:00.000","14",,"FORD","M","64790","23040","53790","20240901","103","103","968","264421","O968","0000","0822P",,,,"98-02","SUTPHIN BLVD",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2011","-","0",,,,,
"1479010595","LHH2311","PA","PAS","2023-06-27T00:00:00.000","20","SUBN","CHEVR","Y","29490","51990","9540","0.00000000","110","110","976","101684","0976","0000","0152P",,"Q","O","81-06","BAXTER AVENUE",,"0","408","D",,"BBBBBBB","ALL","ALL","BROWN","0","0","-","0",,,,,
"1479010728","LHM9094","NY","PAS","2023-06-28T00:00:00.000","20","SUBN","ME/BE","Y","29490","51990","9540","20250220","110","110","976","101881","O976","0000","1103A",,"Q","F","81-24","BAXTER AVENUE",,"0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","2023","-","0",,,,,
"1479012749","HCP7706","NY","PAS","2023-06-13T00:00:00.000","21","SUBN","TOYOT","Y","37290","16490","29490","20231102","110","110","976","101633","0976","0000","0619P",,"Q","F","79-01","BROADWAY",,"0","408","D",,"BBBBBBB","ALL","ALL","GRAY","0","2013","-","0",,,,,
"1479590113","MFL0255","PA","PAS","2023-07-09T00:00:00.000","51","SDN","TOYOT","P","81830","64230","60330","0.00000000","0060","60","60","955512","0060","0000","1015A",,"K","F","2801","STILLWELL AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1479590137","KRX5712","NY","PAS","2023-07-09T00:00:00.000","51","SUBN","KIA","P","81830","64230","60330","20250726","0060","60","60","955512","0060","0000","1014A",,"K","F","2801","STILLWELL AVE",,"0","408","E3",,"BBBBBBB","ALL","ALL","WH","0","2013","-","0",,,,,
"1479590162","KYA7335","NY","PAS","2023-06-12T00:00:00.000","98","SUBN","FORD","P","51230","14880","70165","20240901","0060","60","60","955572","0060","0000","0135P",,"K","F","2671","HUBBARD ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","2007","-","0",,,,,
"1479590204","KVL4057","NY","PAS","2023-07-09T00:00:00.000","51","SUBN","TOYOT","P","81830","64230","60330","20240124","0060","60","60","955512","0060","0000","1010A",,"K","O","2826","STILLWELL AVE",,"0","408","E3",,"BBBBBBB","ALL","ALL","WH","0","2008","-","0",,,,,
"1479590216","HXW6596","NY","PAS","2023-07-09T00:00:00.000","51","SDN","NISSA","P","81830","64230","60330","20240408","0060","60","60","955512","0060","0000","1010A",,"K","O","2826","STILLWELL AVE",,"0","408","E3",,"BBBBBBB","ALL","ALL","GRY","0","2016","-","0",,,,,
"1479592432","KFN3839","NY","PAS","2023-07-02T00:00:00.000","67","SDN","ME/BE","P","63290","21900","21970","20240917","105","105","105","965212","0105","0000","1046P",,,"F","131-21","SPRINGFIELD BLVD",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","2010","-","0",,,,,
"1480295176","JSA8987","NY","PAS","2023-05-28T00:00:00.000","9","SDN","LEXUS","K","11630","0","0","20240603","0030","30","1","160076","0001","0000","0556P",,"NY","F",,"FORT WASHINGTON PARK","W/O 121 158TH ST","0","408","F3",,"BBBBBBB","ALL","ALL","WHT","0","2011","-","0",,,,,
"1480295218","LZW1161","PA","PAS","2023-05-28T00:00:00.000","51","SDN","ACURA","K","0","0","0","0.00000000","0034","34","1","160076","0001","0000","0722P",,"NY","F",,"S/S/O W 214TH ST","E/O SEAMAN AVE","0","408","F1",,"BBBBBBB","ALL","ALL","GREY","0","0","-","0",,,,,
"1480295220","JCA2101","NY","PAS","2023-05-28T00:00:00.000","51",,"HONDA","K","11700","37703","0","20240722","0034","34","1","160076","0001","0000","0726P",,"NY","F",,"INWOOD HILL PARK","W 214TH ST","0","408","E3",,"BBBBBBB","ALL","ALL","BLK","0","2018","-","0",,,,,
"1480295231","KKD1677","NY","PAS","2023-05-28T00:00:00.000","51","SDN","HONDA","K","11700","0","0","20250222","0034","34","1","160076","0001","0000","0730P",,"NY","F",,"INWOOD HILL PARK","E/O SEAMAN AVE","0","408","E3",,"BBBBBBB","ALL","ALL","BLK","0","2011","-","0",,,,,
"1480295243","KXW8432","NY","PAS","2023-05-26T00:00:00.000","51","SUBN","NISSA","K","11700","0","0","20230726","0034","34","1","160076","0001","0000","0734P",,"NY","O",,"INWOOD HILL PARK","O/O 577 W 214TH ST","0","408","E3",,"BBBBBBB","ALL","ALL","GRAY","0","2016","-","0",,,,,
"1480295255","MBT4379","PA","PAS","2023-05-28T00:00:00.000","51","SDN","NISSA","K","11700","37703","0","0.00000000","0034","34","1","160076","0001","0000","0740P",,"NY","O",,"INWOOD HILL PK","W 214TH ST","0","408","E3",,"BBBBBBB","ALL","ALL","WHT","0","0","-","0",,,,,
"1480295267","MBB2785","PA","PAS","2023-05-28T00:00:00.000","51","SUBN","ACURA","K","11700","37703","0","0.00000000","0034","34","1","160076","0001","0000","0742P",,"NY","O",,"INWOOD HILL PK","W 214 ST","0","408","E3",,"BBBBBBB","ALL","ALL","GREY","0","0","-","0",,,,,
